sounds,Value,Elo,RW,Best,Worst,Unchosen,BestWorst,ABW,David,ValueLogit,RWLogit,BestWorstLogit
n_TpC-ord-C5-pp.wav,0.5397985933214272,67.19553820138941,0.5512777580749711,2,1,5,19.25,0.25131442828090617,3100,0.15953186039052614,0.20583469882299996,19.25
n_Fl-flatt-C4-pp.wav,0.3216547998442718,-348.5737256972624,0.2946668043768903,0,5,3,-93.25,-1.466337068793427,-13900,-0.7461773828281117,-0.8728250677569109,-93.25
n_MA_ES_A-Ha_p_C5.wav,0.4962046298550555,-30.03597952683992,0.4901755717811997,3,3,2,0.5,0.0,-900,-0.015181772172146597,-0.0393027713687264,0.5
n_Cb-pizz_lv-C4-pp.wav,0.5070811017771635,37.98962133729186,0.51643025688231,0,0,8,0.5,0.0,1100,0.028326300993222264,0.06574469834846708,0.5
n_Cb-pizz_bartok-C3-ff.wav,0.3365904242025643,-375.5645231619415,0.2991788375783425,0,4,4,-74.5,-1.0986122886681098,-14400,-0.6785257280776409,-0.8512112231058065,-74.5
n_Hp-ord-C2-ff.wav,0.5264553928884205,19.320953508788122,0.5252232988665705,2,1,5,19.25,0.25131442828090617,900,0.10592048873217254,0.10097891271372933,19.25
n_Xyl_HO_p_C7.wav,0.548675703723322,128.20686943705365,0.5609404222748067,3,2,3,19.25,0.25131442828090617,5100,0.19532142179192405,0.24497958450437093,19.25
n_Hn-ord-C3-pp.wav,0.345215062048819,-343.8306669489296,0.31919356665060816,1,5,2,-74.5,-1.0986122886681098,-15700,-0.6401392516388472,-0.7574803161359733,-74.5
n_Va-nonvib-C5-pp.wav,0.5571164261439356,156.695035707257,0.5778164332176351,2,1,5,19.25,0.25131442828090617,6600,0.22946731914486412,0.3138160168117291,19.25
n_Cb-nonvib-C5-pp.wav,0.6136131723274686,223.42545204025842,0.6313160707325356,3,0,5,56.75,0.7884573603642703,9000,0.4625257052270082,0.5378669248869978,56.75
n_Hn-ord-C5-pp.wav,0.5363377238949596,60.68195960591965,0.5444193953050623,2,1,5,19.25,0.25131442828090617,2800,0.1456076105555278,0.17814723732048804,19.25
n_Xyl_HO_f_C8.wav,0.6028224474403087,208.33275887018746,0.6138221047975293,4,1,3,56.75,0.7884573603642703,8700,0.4172392883054296,0.46340702286892743,56.75
n_Fl-ord-C7-mf.wav,0.5083030213744935,36.12518821154002,0.5120407073930291,1,1,6,0.5,0.0,2100,0.03321513886534794,0.048172142921254144,0.5
n_Va-nonvib-C5-ff.wav,0.6456736979787823,254.25642601393128,0.6602175891426909,4,0,4,75.5,1.0986122886681098,10900,0.6000760189842325,0.6642640165305231,75.5
n_Bn-mul-C#3_C3_C2_C#4-mf.wav,0.3486367594707663,-296.4522548917717,0.32273828016906564,0,4,4,-74.5,-1.0986122886681098,-12300,-0.6250368833812784,-0.7412160691889792,-74.5
n_Tbn-pedal_tone-C1-f.wav,0.3331037146712641,-324.43292475305776,0.31805976324899077,1,6,1,-93.25,-1.466337068793427,-16100,-0.6941806426078525,-0.7627027247385261,-93.25
n_Ob-flatt-C6-mf.wav,0.5770290110397283,147.93726124968617,0.5833113764562253,3,1,4,38.0,0.5108256237659907,7700,0.3105889516664474,0.3363819004353931,38.0
n_BKL_stac_mf1_C4.wav,0.5233589235834278,10.413203178792998,0.5223246013174863,3,2,3,19.25,0.25131442828090617,800,0.09350375974045978,0.08935781666713676,19.25
n_Vn-ord-C7-pp.wav,0.6612732429362476,255.39405048626452,0.6759449779233984,6,1,1,94.25,1.466337068793427,13300,0.6689733765469357,0.7351983565274678,94.25
n_Vn-pizz_lv-C7-pp.wav,0.3984910240609931,-162.32075890247685,0.38619159265032543,1,4,3,-55.75,-0.7884573603642702,-8000,-0.41175648423235794,-0.4633492389670661,-55.75
n_BKL-L_pA_sus_pp_C2.wav,0.38087110625343445,-253.31356169020438,0.36225172390012916,1,4,3,-55.75,-0.7884573603642702,-12300,-0.4858524659084825,-0.5656043138632302,-55.75
n_ClBb-flatt-C6-ff.wav,0.5713629545576933,114.12576072136495,0.5860003218118277,3,1,4,38.0,0.5108256237659907,5500,0.2874141420218129,0.34745514224204643,38.0
n_ASax-ord-C4-ff.wav,0.42154264662834584,-161.66651780499114,0.4098244505180175,0,2,6,-37.0,-0.5108256237659907,-7000,-0.31644387402916696,-0.3646911355985757,-37.0
n_MA_ES_A-So_f_C5.wav,0.4669082203434569,-44.60591653626293,0.46190396256563665,2,3,3,-18.25,-0.25131442828090605,-2500,-0.1325608957791561,-0.1526800562348442,-18.25
n_Hn-ord-C4-pp.wav,0.45422541053230564,-137.51038296507963,0.4486944000084907,1,2,5,-18.25,-0.25131442828090605,-4700,-0.1836124769039816,-0.20594725091370344,-18.25
n_Bn-ord-C4-pp.wav,0.5379995548155999,73.18344738061043,0.5436242382775268,2,1,5,19.25,0.25131442828090617,3400,0.1522918779972723,0.17494176067995523,19.25
n_Fl-mul-A#5_G#4_C#6_C5-mf.wav,0.5008382314319111,-12.549243472620903,0.5058524142511929,3,3,2,0.5,0.0,-600,0.0033529288688131215,0.023410726157152072,0.5
n_MA_ES_A-Ha_p_C3.wav,0.3742665177396129,-200.4070804705213,0.36561104015059304,1,5,2,-74.5,-1.0986122886681098,-9900,-0.5139563753535726,-0.5510922311894596,-74.5
n_TpC-ord-C5-mf.wav,0.5062209362951036,11.042127599408008,0.5119343108661967,1,1,6,0.5,0.0,1000,0.024885029302542497,0.047746312044086615,0.5
n_Vc-pizz_bartok-C3-ff-3c.wav,0.42081203736924416,-158.3272561232714,0.4018666090813156,1,3,4,-37.0,-0.5108256237659907,-7500,-0.31944079117491264,-0.3976935754634952,-37.0
n_Vc-ord-C4-ff.wav,0.5662947795345044,85.40018661085584,0.5765989172733319,2,0,6,38.0,0.5108256237659907,4200,0.2667496667144019,0.30882699150792453,38.0
n_Fl-aeolian+ord-C5-mf.wav,0.4865791644438531,-51.121883597625825,0.47919698796136406,1,1,6,0.5,0.0,-2400,-0.053696240308207105,-0.08326011313689285,0.5
n_Gsp_HH_p_C6.wav,0.7500129766530753,506.27384869640105,0.8123442245981525,7,0,1,131.75,2.70805020110221,18700,1.0986814986820248,1.4653148696224931,131.75
n_Fl-flatt-C5-pp.wav,0.463908276769112,-37.21907783328976,0.46336561854522823,0,1,7,-18.25,-0.25131442828090605,-2600,-0.14461841855307853,-0.14680059337834905,-18.25
n_Tbn+C-ord-C4-mf.wav,0.4984057840736303,-19.67676868600876,0.4991213010484182,1,1,6,0.5,0.0,0,-0.006376885314883843,-0.003514799424754719,0.5
n_ClBb-ord-C5-pp.wav,0.5424745592930535,99.39948671189276,0.5498036649379975,3,2,3,19.25,0.25131442828090617,4500,0.17030869773053334,0.1998774539056218,19.25
n_Gtr-ord-C3-ff.wav,0.5309827905375386,30.66623510715026,0.5347796033024955,3,2,3,19.25,0.25131442828090617,2500,0.12409014946002907,0.13934344088382747,19.25
n_Va-pizz_lv-C5-mf.wav,0.5231577830384235,-17.601208133059963,0.5170226825233781,3,2,3,19.25,0.25131442828090617,900,0.09269745285942416,0.06811705609507318,19.25
n_BTb-flatt-C4-mf.wav,0.4649572286440195,-70.23829936803632,0.4626911173361808,0,1,7,-18.25,-0.25131442828090605,-2000,-0.14040127021413895,-0.1495134313650796,-18.25
n_Fl-aeolian+ord-C6-ff.wav,0.5432294417321953,94.75960138739477,0.5580926182874295,2,1,5,19.25,0.25131442828090617,3900,0.1733505711772058,0.23342461471803935,19.25
n_Tbn-flatt-C5-pp.wav,0.5012179755437312,6.329685122187899,0.5070075802102507,1,1,6,0.5,0.0,0,0.004871911811350329,0.02803215633998606,0.5
n_Acc-ord-C4-pp.wav,0.5047436589597288,5.072427726143868,0.5105367874899525,1,1,6,0.5,0.0,1100,0.01897520516693473,0.042153390743552434,0.5
n_Cb-pizz_lv-C3-ff.wav,0.43096453530029477,-141.47785631301457,0.42436887753427416,2,4,2,-37.0,-0.5108256237659907,-6700,-0.277916958270918,-0.30486397196741455,-37.0
n_ClBb-ord-C6-ff.wav,0.6135196767740542,202.54308549159404,0.6319228626617838,3,0,5,56.75,0.7884573603642703,9900,0.4621313800392638,0.5404748054120274,56.75
n_Fl-flatt-C5-ff.wav,0.38989517018255115,-183.1108172004772,0.3756090901858584,0,3,5,-55.75,-0.7884573603642702,-8100,-0.44775288597393176,-0.5082276814479529,-55.75
n_Va-ord-C6-ff.wav,0.5370724122854127,61.23222543282087,0.5452774513761384,2,1,5,19.25,0.25131442828090617,3400,0.14856228755693718,0.1816073005039488,19.25
n_Vc-pont-C2-mf-4c.wav,0.4585186447872203,-89.11588601956515,0.45364413413809657,1,2,5,-18.25,-0.25131442828090605,-4400,-0.16630767848993713,-0.18595748725057046,-18.25
n_Gsp_ME_p_C7.wav,0.720346866838012,452.8360327575623,0.7755933496647566,6,0,2,113.0,1.9459101490553132,17400,0.9461828304245773,1.240168539607817,113.0
n_Hp-ord-C7-ff.wav,0.6993986227062651,390.55696876478584,0.7265342879768212,7,1,0,113.0,1.9459101490553132,18400,0.8444357962530661,0.9771094313818642,113.0
n_Vib_ES_So_sp-0_p1_C4.wav,0.6714263180181851,290.65703344024416,0.700647926535011,6,1,1,94.25,1.466337068793427,15300,0.7146431714501422,0.8503851323620922,94.25
n_ClBb-ord-C6-mf.wav,0.7181896075228261,473.2928130720288,0.7622609426641422,6,0,2,113.0,1.9459101490553132,18300,0.9354991338200235,1.16511526706778,113.0
n_Acc-ord-C5-pp.wav,0.5129745073277294,58.23788739828599,0.5237580761496284,1,1,6,0.5,0.0,1200,0.051909682555550375,0.09510392247092495,0.5
n_MA_ES_A-Ha_f_C2.wav,0.5744900798796454,124.11524432026135,0.5859643454423787,3,1,4,38.0,0.5108256237659907,6400,0.300194567968326,0.3473068515340834,38.0
n_Tbn+H-ord-C4-mf.wav,0.5089743849222956,51.24078842320266,0.5149953203987078,2,2,4,0.5,0.0,1600,0.03590139533173903,0.05999927446460842,0.5
n_BTb-ord-C2-pp.wav,0.3595424942790024,-255.43482029720212,0.3393765764754604,0,4,4,-74.5,-1.0986122886681098,-10300,-0.5773503996458258,-0.6660736343732935,-74.5
n_Fl-aeolian+ord-C6-mf.wav,0.5347954432331771,81.0008494316531,0.5441764989958333,2,1,5,19.25,0.25131442828090617,1800,0.13940710880303434,0.17716796553176634,19.25
n_PFL-L_LV_nA_sus_f_C8.wav,0.5309120073434175,29.40904053488959,0.536274060164698,2,1,5,19.25,0.25131442828090617,1800,0.12380592783969728,0.1453516058567309,19.25
n_BKL_stac_mf1_C5.wav,0.5116707310950227,43.41917630775993,0.519507235386303,3,3,2,0.5,0.0,2300,0.046691405142884834,0.07806856777767873,0.5
n_Tbn-flatt-C4-pp.wav,0.4746969591938058,-20.1035046294042,0.47688845258712403,1,2,5,-18.25,-0.25131442828090605,-1000,-0.10129869685335709,-0.09251211357331575,-18.25
n_Gsp_HH_p_C7.wav,0.6754865648237498,344.0979312814131,0.7001205580960418,6,1,1,94.25,1.466337068793427,16600,0.7331063299830243,0.8478720124971593,94.25
n_Cb-nonvib-C3-ff.wav,0.34493954935318344,-320.9661175329102,0.31743803535561427,0,4,4,-74.5,-1.0986122886681098,-13400,-0.641358340028,-0.7655706785741911,-74.5
n_Va-pizz_lv-C3-ff.wav,0.45632866159812857,-112.07002677577479,0.446077876431945,1,2,5,-18.25,-0.25131442828090605,-4400,-0.17513160791166943,-0.21653055807810953,-18.25
n_Vc-nonvib-C3-pp.wav,0.42343950031260086,-180.48891009857516,0.4160253780871308,2,4,2,-37.0,-0.5108256237659907,-8200,-0.30866962980361934,-0.33911126283768095,-37.0
n_BTb-flatt-C2-mf.wav,0.4047622652926929,-181.87536586504137,0.4031793351758522,1,4,3,-55.75,-0.7884573603642702,-8000,-0.38566098439735036,-0.39223521093619695,-55.75
n_MA_ES_A-Ha_p_C6.wav,0.6186687352354381,226.32530792661314,0.6405854748577812,3,0,5,56.75,0.7884573603642703,10100,0.4839015095757465,0.577906174132048,56.75
n_BTb-play+sing_min2nd-C3-mf.wav,0.2506059068011951,-562.6608788349391,0.1850880099586015,0,7,1,-130.75,-2.70805020110221,-18700,-1.0953833914685238,-1.4822486782696345,-130.75
n_Hp-ord-C3-ff.wav,0.5141390949979322,54.139477096827704,0.526025211508458,1,1,6,0.5,0.0,2300,0.05657146244561003,0.10419501076942833,0.5
n_Cb-ord-C4-ff.wav,0.6466756260215581,251.14554267394442,0.6685538514802162,4,0,4,75.5,1.0986122886681098,11900,0.6044582765140714,0.7016516004640271,75.5
n_Fl-aeolian+ord-C5-ff.wav,0.5361644470502275,57.06362654597063,0.5453312288716745,2,1,5,19.25,0.25131442828090617,3300,0.1449108405528142,0.18182419114391798,19.25
n_Acc-ord-C8-pp.wav,0.6099606309249781,231.77713168937765,0.6250444592855575,4,1,3,56.75,0.7884573603642703,10800,0.4471467352421843,0.5110153212163053,56.75
n_Hn-flatt-C5-pp.wav,0.49856830317382916,-12.089107399724769,0.5021449927298458,1,1,6,0.5,0.0,100,-0.005726802956114322,0.008580023555155306,0.5
n_Vc-harm_artificial-C4-mf.wav,0.42802734252195956,-135.35175262648926,0.4234071763575752,0,2,6,-37.0,-0.5108256237659907,-4900,-0.2899041106870696,-0.3088020312235945,-37.0
n_Tbn-ord-C4-ff.wav,0.46897508581640235,-31.857895998960917,0.4649676877344173,0,1,7,-18.25,-0.25131442828090605,-1500,-0.12425929439912127,-0.1403592274005811,-18.25
n_Hn-flatt-C3-ff.wav,0.49434627669501396,-50.4262883577725,0.497432256389448,2,2,4,0.5,0.0,-1800,-0.02261585712819348,-0.01027106473655721,0.5
n_Va-pont-C6-mf.wav,0.5239994539775442,-4.222500114792444,0.5221604046539121,3,2,3,19.25,0.25131442828090617,500,0.09607164095615021,0.08869972770426156,19.25
n_Fl-mul-G#5_G4+_D6-mf.wav,0.502855736772832,17.95519803331634,0.5087460221910959,2,2,4,0.5,0.0,600,0.01142307130281198,0.03498765746562483,0.5
n_Va-pizz_bartok-C3-ff.wav,0.557573685874981,64.12505351467765,0.5600065292756461,4,2,2,38.0,0.5108256237659907,4700,0.23132073774305992,0.24118855554264917,38.0
n_Vib_ES_So_sp-0_p1_C5.wav,0.5952191169716344,181.60770596968894,0.6053131987122137,5,2,1,56.75,0.7884573603642703,7800,0.3855837104333806,0.427653465649625,56.75
n_Hp-ord-C2-pp.wav,0.5701956348008194,130.23747529287664,0.5818722281524231,3,1,4,38.0,0.5108256237659907,6200,0.2826493803845319,0.33046382427977,38.0
n_TpC-flatt-C6-pp.wav,0.5674622540115927,108.92837292680647,0.5749762708391265,2,0,6,38.0,0.5108256237659907,4000,0.27150463786316476,0.3021837711544343,38.0
n_Acc-ord-C2-pp.wav,0.3496812388164956,-334.8950664985923,0.32965389130422207,0,4,4,-74.5,-1.0986122886681098,-12600,-0.6204406512392453,-0.709750869305995,-74.5
n_Fl-aeolian+ord-C6-pp.wav,0.5756218926735609,137.60340101613716,0.5883270888870217,3,1,4,38.0,0.5108256237659907,7200,0.3048261884062944,0.3570539378787776,38.0
n_TpC-brassy-C4-ff.wav,0.4768096606506008,-34.41046924404815,0.4791784709086196,2,3,3,-18.25,-0.25131442828090605,-1100,-0.09282795844875254,-0.08333430990137326,-18.25
n_TpC-flatt-C4-mf.wav,0.3834156952114515,-272.49201559504695,0.3634608601620751,1,4,3,-55.75,-0.7884573603642702,-11600,-0.47507529399793974,-0.5603742921457479,-55.75
n_Xyl_GA_f_C6.wav,0.5412731410495369,101.51062523920167,0.5495761345460904,3,2,3,19.25,0.25131442828090617,3800,0.16546907883693157,0.19895825398638978,19.25
n_Cb-ord-C5-pp.wav,0.49572827116541207,-35.1227709705077,0.4980908497472396,2,2,4,0.5,0.0,-700,-0.017087331085019485,-0.0076366381237675815,0.5
n_Vn-pont-C5-mf.wav,0.6022580931383225,186.7245036133622,0.6174756198226541,4,1,3,56.75,0.7884573603642703,8500,0.4148827598638979,0.47884719539303233,56.75
n_Bn-ord-C5-mf.wav,0.5577594759297707,75.84749819085805,0.5591481128308731,3,1,4,38.0,0.5108256237659907,3800,0.23207391655878556,0.23770543612577777,38.0
n_Hn-stacc-C2-mf.wav,0.38523689440922365,-230.5191009076719,0.36735969634059085,0,3,5,-55.75,-0.7884573603642702,-9900,-0.4673785442229142,-0.5435605528780183,-55.75
n_MA_ES_A-So_p_C7.wav,0.5059132237881467,37.68468339600322,0.5144479535734116,1,1,6,0.5,0.0,700,0.02365399798144434,0.05780790723357358,0.5
n_Va-pizz_lv-C6-mf.wav,0.5345157069228785,65.64474930221131,0.5381759330217142,2,1,5,19.25,0.25131442828090617,2800,0.13828276213057694,0.15300150860630557,19.25
n_AFL-L_oV_pA_sus_p_C6.wav,0.5929874503191427,138.76997627428432,0.5946412957510434,4,1,3,56.75,0.7884573603642703,7000,0.3763292161730067,0.3831859948473021,56.75
n_Vn-pizz_bartok-C4-ff.wav,0.46278401135867125,-99.87452529301882,0.46114401056019505,2,3,3,-18.25,-0.25131442828090605,-4100,-0.14913978003078351,-0.15573797266138178,-18.25
n_ClBb-mul-C#4+_A#5_D#6_E5-mf.wav,0.4918318336368023,-42.72219045648164,0.4907631978324875,2,2,4,0.5,0.0,-1500,-0.03267557243250354,-0.03695141257216053,0.5
n_BTb-flatt-C3-mf.wav,0.3094891046691525,-422.47383454107893,0.2764332623583646,0,5,3,-93.25,-1.466337068793427,-17400,-0.8025088631280112,-0.9622233585475912,-93.25
n_BTb-play+sing_aug4th-C4-mf.wav,0.43206737918518545,-131.996554395252,0.42526679703110676,1,3,4,-37.0,-0.5108256237659907,-5200,-0.2734212399405007,-0.3011892085945153,-37.0
n_TpC-flatt-C4-pp.wav,0.46785455373302864,-79.96902963606632,0.47093384388949877,2,3,3,-18.25,-0.25131442828090605,-1900,-0.12875938222165828,-0.11639585753130338,-18.25
n_ASax-ord-C5-pp.wav,0.6580827983548182,248.67466546247127,0.6707488855596815,6,1,1,94.25,1.466337068793427,12300,0.6547621494760735,0.7115741024182357,94.25
n_Hn-ord-C5-ff.wav,0.6113978815219011,194.38800430032643,0.6296156409592085,3,0,5,56.75,0.7884573603642703,8900,0.4531919559948626,0.5305682648183913,56.75
n_Gsp_HH_f_C8.wav,0.7040886757062377,471.4584655980457,0.7615758048006204,5,0,3,94.25,1.466337068793427,20300,0.8668444786834278,1.1613382940940409,94.25
n_Cb-ord-C3-ff.wav,0.4655184822190326,-55.616431250333726,0.4642460488145597,2,3,3,-18.25,-0.25131442828090605,-2900,-0.13814535140303005,-0.1432603200846268,-18.25
n_MA_ES_A-So_p_C6.wav,0.5634362392852378,107.001716830802,0.5736497536399571,4,2,2,38.0,0.5108256237659907,5600,0.25511973858463727,0.2967578417614082,38.0
n_Fl-aeolian+ord-C7-pp.wav,0.4858540221328022,-79.64706285962828,0.48236561433269576,3,3,2,0.5,0.0,-3500,-0.0565990159667392,-0.07056681140922286,0.5
n_Acc-ord-C3-pp.wav,0.3601641480297066,-253.81770296954357,0.34832098861550737,0,4,4,-74.5,-1.0986122886681098,-11300,-0.5746517678822571,-0.6264276911514526,-74.5
n_Cb-pizz_lv-C4-ff.wav,0.4346762108671922,-120.18030843029587,0.4309665677668787,1,3,4,-37.0,-0.5108256237659907,-4400,-0.26279723401708155,-0.2779086704129781,-37.0
n_Bn-mul-C4_D#4_D4_G#3-mf.wav,0.279443298985323,-493.58976019712514,0.2322321369833395,0,6,2,-112.0,-1.9459101490553135,-18700,-0.9472247029711632,-1.1957499639055487,-112.0
n_Cb-ord-C5-ff.wav,0.5540889664415818,49.29316958854865,0.5560589586003123,3,1,4,38.0,0.5108256237659907,2700,0.21720580730334482,0.22518256530215705,38.0
n_ASax-ord_C6-mf.wav,0.6367876393195949,192.5538519078791,0.6567392563278561,4,0,4,75.5,1.0986122886681098,9800,0.5614485448671658,0.6487967255815278,75.5
n_Xyl_HO_p_C6.wav,0.49703366111278224,-9.700685687157847,0.49672505967865876,2,2,4,0.5,0.0,-1700,-0.011865494758794578,-0.013099948620862454,0.5
n_Va-pizz_lv-C3-mf.wav,0.39345829605876687,-193.7899451835269,0.38552922022472813,1,4,3,-55.75,-0.7884573603642702,-9800,-0.4327984074915898,-0.46614438827626825,-55.75
n_Xyl_HO_f_C7.wav,0.6157022178653802,267.25041715247687,0.6304464913897934,4,1,3,56.75,0.7884573603642703,12300,0.47134570772401246,0.534132741393168,56.75
n_Vc-harm_artificial-C5-mf.wav,0.4940751555645168,-45.989919791494614,0.49116996438293525,2,2,4,0.5,0.0,-1100,-0.023700487085768638,-0.035323815015345615,0.5
n_Gtr-pont-C3-mf-5c.wav,0.49876201831476424,-22.308730245213454,0.5040595859828724,2,2,4,0.5,0.0,-300,-0.004951936860068465,0.01623870076130768,0.5
n_Hp-ord-C4-pp.wav,0.6010683625232497,144.0834119976697,0.6131545725869437,4,1,3,56.75,0.7884573603642703,8100,0.4099186084595467,0.46059186084012954,56.75
n_MA_ES_A-So_p_C4.wav,0.46758213385381014,-63.61219633221487,0.4633795705036732,2,3,3,-18.25,-0.25131442828090605,-3000,-0.12985362302272738,-0.1467444844490514,-18.25
n_TpC+H-ord-C5-mf.wav,0.5441297458036638,86.5783620706571,0.5595932433861407,2,1,5,19.25,0.25131442828090617,4500,0.17697948297733088,0.23951142198809255,19.25
n_AFL-L_oV_pA_sus_mf_C4.wav,0.5391315259482129,69.3838788560826,0.5462541153452292,2,1,5,19.25,0.25131442828090617,3500,0.15684686305340648,0.18554696428762524,19.25
n_TpC-brassy-C6-ff.wav,0.391852135702699,-220.33486494174576,0.381806851622137,0,3,5,-55.75,-0.7884573603642702,-8400,-0.43953348646499674,-0.48188608974635155,-55.75
n_Vn-nonvib-C5-ff.wav,0.4682858577066595,-57.77637086566946,0.4640063854103339,2,3,3,-18.25,-0.25131442828090605,-2800,-0.12702710189729233,-0.14422393412909262,-18.25
n_ASax-ord_C7-ff.wav,0.5680163248943506,114.24308066686436,0.5755586958256395,3,1,4,38.0,0.5108256237659907,5400,0.2737623608965261,0.30456748827518876,38.0
n_Vc-ord-C4-pp.wav,0.4690674527776891,-49.7247521600851,0.46936310174342016,0,1,7,-18.25,-0.25131442828090605,-1300,-0.12388840280130396,-0.12270130686400324,-18.25
n_Vib_ES_Ha_sp-0_p1_C5.wav,0.6130337980173745,243.15850156581524,0.6359015890933988,4,1,3,56.75,0.7884573603642703,10500,0.46008271400655487,0.5576196265080048,56.75
n_Xyl_GA_p_C7.wav,0.5348565142523937,38.71664688333473,0.5392838803423481,2,1,5,19.25,0.25131442828090617,2300,0.13965258377631423,0.15746005111343925,19.25
n_ASax-ord_C6-pp.wav,0.5634878445042975,83.59952003697718,0.5713984393903032,3,1,4,38.0,0.5108256237659907,4000,0.2553295392923707,0.2875590343766854,38.0
n_Hn-stacc-C4-mf.wav,0.35099332247804016,-290.26498360888405,0.325939864270087,0,4,4,-74.5,-1.0986122886681098,-12200,-0.6146758065851907,-0.7266064301617671,-74.5
n_Tbn-ord-C3-pp.wav,0.41941037158379413,-215.70090846420462,0.41025234710792224,1,3,4,-37.0,-0.5108256237659907,-7900,-0.32519434013235426,-0.362922287325685,-37.0
n_ASax-mul-E4_G4_F#5+-mf.wav,0.38420421201386457,-236.31177902058633,0.36895749331162714,0,3,5,-55.75,-0.7884573603642702,-10100,-0.47174118221088174,-0.5366917811515669,-55.75
n_Hp-harm_fingering-C6-p.wav,0.6515052047558555,292.3645631452052,0.6754482228991818,4,0,4,75.5,1.0986122886681098,12500,0.6256620900617881,0.7329314213756863,75.5
n_Va-pizz_lv-C5-ff.wav,0.537846861742318,58.48503545578696,0.5471763695551073,1,0,7,19.25,0.25131442828090617,2600,0.15167757179291705,0.18926846817774934,19.25
n_Gsp_HH_p_C8.wav,0.7277822374509761,517.843652179659,0.7768121194332248,6,0,2,113.0,1.9459101490553132,20700,0.9833995354741523,1.2471845881004762,113.0
n_BTb-play+sing_min2nd-C4-mf.wav,0.3934248113235451,-223.22212195520711,0.3800694579604995,0,3,5,-55.75,-0.7884573603642702,-7700,-0.43293871922446403,-0.48925342267084637,-55.75
n_PFL-L_LV_nA_sus_p_C7.wav,0.6479824031661602,320.56068726740097,0.6728147728909886,4,0,4,75.5,1.0986122886681098,12100,0.6101823750219618,0.7209436114597456,75.5
n_KFA-L_nA_sus_p_C2.wav,0.46163334378695187,-90.34977301328028,0.45542838102079886,2,3,3,-18.25,-0.25131442828090605,-3800,-0.15376889733365942,-0.17876099259584546,-18.25
n_Cb-harm_artificial-C6-mf.wav,0.5767968247871539,137.86939416046528,0.5914112413032031,3,1,4,38.0,0.5108256237659907,6900,0.3096376976971103,0.369802444940591,38.0
n_PFL-L_LV_nA_sus_p_C6.wav,0.6457717022262314,263.65547734515485,0.665447468514188,4,0,4,75.5,1.0986122886681098,11800,0.600504424959977,0.6876657873153255,75.5
n_Hn-brassy-C3-ff.wav,0.36124828753262356,-250.5120976292438,0.34558430213272756,0,4,4,-74.5,-1.0986122886681098,-9600,-0.5699503234595744,-0.6385061593556771,-74.5
n_MA_ES_A-So_f_C4.wav,0.38258880897115954,-167.31781132715287,0.37609331621614467,1,5,2,-74.5,-1.0986122886681098,-8000,-0.4785744313291372,-0.5061635179443504,-74.5
n_Fl-mul-A#4+_D5+-mf.wav,0.5221618372006763,-27.432381571007184,0.5244320117561878,3,2,3,19.25,0.25131442828090617,800,0.08870546917020494,0.09780594016404996,19.25
