sounds,Value,Elo,RW,Best,Worst,Unchosen,BestWorst,ABW,David,ValueLogit,RWLogit,BestWorstLogit
n_Gsp_HH_p_C6.wav,0.31903061118173104,-395.90396967452773,0.31477223726505044,0,9,7,-83.875,-1.2729656758128873,-36800,-0.7582302968006005,-0.7779019623463057,-83.875
n_Fl-flatt-C5-pp.wav,0.5909618138140891,257.31273169325914,0.6021104021378991,3,0,13,28.625,0.3794896217049037,23500,0.36794288604056596,0.4142662462523669,28.625
n_Tbn+C-ord-C4-mf.wav,0.4429942439387963,-172.54300443036266,0.44101443111564337,3,5,8,-18.25,-0.25131442828090605,-20700,-0.2290187973209738,-0.23704605834291007,-18.25
n_ClBb-ord-C5-pp.wav,0.20023222406203878,-830.0173111893746,0.16900920106649053,0,13,3,-121.375,-2.268683541318364,-75500,-1.3848435921715654,-1.592665564890511,-121.375
n_Gtr-ord-C3-ff.wav,0.39880196995303874,-191.8817829307796,0.40151546081937783,1,6,9,-46.375,-0.6466271649250525,-24000,-0.41045940339460485,-0.39915465176033643,-46.375
n_Va-pizz_lv-C5-mf.wav,0.3228280349221444,-424.1930174727469,0.31677035349458355,0,8,8,-74.5,-1.0986122886681098,-44300,-0.7408054692860053,-0.7686539607093583,-74.5
n_BTb-flatt-C4-mf.wav,0.521599159879243,42.387592354372345,0.5268541583443096,3,2,11,9.875,0.125163142954006,4100,0.08645044121004421,0.10752009658022654,9.875
n_Fl-aeolian+ord-C6-ff.wav,0.3509916194952108,-294.40013128346476,0.3452265836598993,1,8,7,-65.125,-0.9382696385929302,-35900,-0.6146832824722802,-0.6400882808484644,-65.125
n_Tbn-flatt-C5-pp.wav,0.7288214064700118,589.9052203474613,0.7449156039000341,10,0,6,94.25,1.466337068793427,54300,0.9886510971896433,1.0716764731073916,94.25
n_Acc-ord-C4-pp.wav,0.49009560695878784,109.57395037917084,0.49457312140662063,2,4,10,-18.25,-0.25131442828090605,4100,-0.039622755205209984,-0.021708366844773504,-18.25
n_Cb-pizz_lv-C3-ff.wav,0.45990198172320446,-81.13476379980965,0.45815801984080445,2,4,10,-18.25,-0.25131442828090605,-8400,-0.16073725484654278,-0.16776026331461116,-18.25
n_ClBb-ord-C6-ff.wav,0.4552517832625268,-93.63076979923409,0.4561221540451148,2,4,10,-18.25,-0.25131442828090605,-11400,-0.17947306457032233,-0.1759640184458649,-18.25
n_Fl-flatt-C5-ff.wav,0.69382560887166,477.413426292839,0.7134113652763007,8,0,8,75.5,1.0986122886681098,48200,0.8180657996170784,0.9120103448664524,75.5
n_Va-ord-C6-ff.wav,0.4917135317542168,42.794043409204946,0.49898756680394524,3,4,9,-8.875,-0.12516314295400605,-300,-0.033148908123061094,-0.004049738318980903,-8.875
n_Vc-pont-C2-mf-4c.wav,0.7451551140128357,552.3264763638637,0.7521896797953593,11,0,5,103.625,1.6863989535702288,62600,1.072937333607746,1.1103249102719244,103.625
n_Gsp_ME_p_C7.wav,0.3629867883382608,-369.24902659557677,0.3595885272926215,1,7,8,-55.75,-0.7884573603642702,-38600,-0.5624239579592321,-0.577150497862617,-55.75
n_Hp-ord-C7-ff.wav,0.5646623186329625,139.2431356590089,0.5632583388774711,4,1,11,28.625,0.3794896217049037,17600,0.26010587739182933,0.25439652832427956,28.625
n_Vib_ES_So_sp-0_p1_C4.wav,0.11861896182640058,-1473.2372665514756,0.049734033343522686,0,16,0,-149.5,-9.903437551286196,-97600,-2.005573684595665,-2.9500524360388827,-149.5
n_ClBb-ord-C6-mf.wav,0.3066210489965227,-484.8533159306823,0.30065309245181443,1,10,5,-83.875,-1.2729656758128873,-48700,-0.815964059541528,-0.8441898270018798,-83.875
n_Acc-ord-C5-pp.wav,0.4192101604295012,-197.10632909528343,0.41722613068303255,2,6,8,-37.0,-0.5108256237659907,-19600,-0.3260165991262203,-0.3341708822322513,-37.0
n_MA_ES_A-Ha_f_C2.wav,0.46373554848134296,-71.2126882827136,0.4643522080929627,2,4,10,-18.25,-0.25131442828090605,-9600,-0.14531296796633536,-0.14283350698703876,-18.25
n_Tbn+H-ord-C4-mf.wav,0.45615642536153655,-61.54148098368632,0.45817330514381965,2,4,10,-18.25,-0.25131442828090605,-12000,-0.17582587012219134,-0.1676986910692942,-18.25
n_BTb-ord-C2-pp.wav,0.4532953519527082,-61.72506781849053,0.4568454613106122,3,6,7,-27.625,-0.3794896217049037,-10600,-0.1873648037771499,-0.1730487064326903,-27.625
n_Fl-aeolian+ord-C6-mf.wav,0.44146709144921753,-178.80658069771633,0.4347924853614635,1,3,12,-18.25,-0.25131442828090605,-15500,-0.23521006066029299,-0.2623240741404122,-18.25
n_PFL-L_LV_nA_sus_f_C8.wav,0.5848655761954104,74.80494402300869,0.5837557351830185,7,2,7,47.375,0.6466271649250525,18600,0.34277965598163135,0.3382103706772305,47.375
n_BKL_stac_mf1_C5.wav,0.45625351050690804,-110.03815763846661,0.45303343326171874,1,2,13,-8.875,-0.12516314295400605,-13200,-0.1754345271485777,-0.18842175254801197,-8.875
n_Tbn-flatt-C4-pp.wav,0.6935780940532831,488.6033146835801,0.7072438645337432,9,0,7,84.875,1.2729656758128876,49400,0.8169009120844316,0.8820355747431584,84.875
n_Gsp_HH_p_C7.wav,0.27682073457866524,-458.8106504098313,0.2687695927858598,0,11,5,-102.625,-1.6863989535702288,-54300,-0.9602870089679705,-1.0008741244600046,-102.625
n_Cb-nonvib-C3-ff.wav,0.5661077168244262,193.53587626624463,0.5734239168818287,3,1,12,19.25,0.25131442828090617,15400,0.26598806465988967,0.29583452270706234,19.25
n_Va-pizz_lv-C3-ff.wav,0.3588651836975288,-344.1606359914936,0.3530361124896197,0,6,10,-55.75,-0.7884573603642702,-35500,-0.5802929715686748,-0.6057201242866737,-55.75
n_Vc-nonvib-C3-pp.wav,0.5435057661937212,96.53851563898685,0.5482065503239402,6,4,6,19.25,0.25131442828090617,14200,0.17446424723335668,0.1934270269357966,19.25
n_BTb-flatt-C2-mf.wav,0.7064231412105546,445.8033952500032,0.7131204650809315,11,1,4,94.25,1.466337068793427,55600,0.8780749333143101,0.9105879726890737,94.25
n_MA_ES_A-Ha_p_C6.wav,0.29889712979539623,-466.321205519295,0.29755268414962177,1,11,4,-93.25,-1.466337068793427,-56300,-0.8525551573778976,-0.858979104279103,-93.25
n_BTb-play+sing_min2nd-C3-mf.wav,0.6936454550104911,514.1971013102398,0.7041542300100614,10,1,5,84.875,1.2729656758128876,54000,0.8172178832252723,0.8671591376826399,84.875
n_Hp-ord-C3-ff.wav,0.47059319637459257,-10.464214216380466,0.4749111812951028,2,4,10,-18.25,-0.25131442828090605,-5100,-0.11776312244225033,-0.1004396269647883,-18.25
n_Cb-ord-C4-ff.wav,0.5757292623327664,204.3376650780212,0.5834391350808367,5,2,9,28.625,0.3794896217049037,23200,0.3052657358335355,0.3369075510373667,28.625
n_Fl-aeolian+ord-C5-ff.wav,0.4349395627576388,-168.7106430398018,0.4336101458964462,1,4,11,-27.625,-0.3794896217049037,-14700,-0.26172560874944056,-0.2671367802069555,-27.625
n_Acc-ord-C8-pp.wav,0.3161903034922474,-472.14844393378166,0.30071726616284156,1,9,6,-74.5,-1.0986122886681098,-46800,-0.7713353988691303,-0.8438846355250438,-74.5
n_Hn-flatt-C5-pp.wav,0.5840856543647891,186.78409099686272,0.590113601426322,5,1,10,38.0,0.5108256237659907,20300,0.339568301360715,0.36443501849981136,38.0
n_Vc-harm_artificial-C4-mf.wav,0.636932915721749,329.9241612532506,0.6425414517388233,6,0,10,56.75,0.7884573603642703,33800,0.5620767148229553,0.5864119245216217,56.75
n_Tbn-ord-C4-ff.wav,0.5617989693594525,92.64635004861273,0.5639198747981199,4,1,11,28.625,0.3794896217049037,11900,0.24846630099037975,0.25708617558137475,28.625
n_Hn-flatt-C3-ff.wav,0.7797501677234544,733.2687338615859,0.8051778161205371,12,0,4,113.0,1.9459101490553132,72500,1.2642110672848836,1.4189758776074943,113.0
n_Va-pont-C6-mf.wav,0.7018919105844716,449.7642208090052,0.7226545963332954,9,0,7,84.875,1.2729656758128876,50200,0.8563232817449853,0.9576676972184287,84.875
n_Fl-mul-G#5_G4+_D6-mf.wav,0.5835746463116374,225.92279177418442,0.5932610069519757,3,0,13,28.625,0.3794896217049037,22000,0.3374651493915984,0.3774627637893809,28.625
n_Va-pizz_bartok-C3-ff.wav,0.5622058901015358,156.89000190413205,0.5640733983320491,5,2,9,28.625,0.3794896217049037,15600,0.250119404162297,0.25771049753815983,28.625
n_Vib_ES_So_sp-0_p1_C5.wav,0.18577788547101967,-850.66584208515,0.15096561559204488,0,14,2,-130.75,-2.70805020110221,-76600,-1.477681400755804,-1.727047585809027,-130.75
n_Hp-ord-C2-pp.wav,0.39659308125065645,-263.2901811286332,0.39055204423538353,1,5,10,-37.0,-0.5108256237659907,-26900,-0.4196810221562485,-0.44499232057620247,-37.0
n_TpC-flatt-C6-pp.wav,0.6666116007193592,431.62280174165176,0.6773143401653561,7,0,9,66.125,0.9382696385929302,40800,0.6928993940292438,0.7414568185426513,66.125
n_Acc-ord-C2-pp.wav,0.6700311734082721,414.92818486344936,0.6813372382888039,8,0,8,75.5,1.0986122886681098,40400,0.7083260536527884,0.7599240237188603,75.5
n_Fl-aeolian+ord-C6-pp.wav,0.422541767802518,-128.42951404253878,0.42059902434991375,3,7,6,-37.0,-0.5108256237659907,-20300,-0.3123478139659763,-0.32031482562779917,-37.0
n_TpC-brassy-C4-ff.wav,0.7577079614259797,683.5910988343861,0.7777502117472951,11,0,5,103.625,1.6863989535702288,73400,1.1401542666803077,1.2526034863841298,103.625
n_TpC-flatt-C4-mf.wav,0.7252764361154221,536.164865375235,0.740214209262846,10,0,6,94.25,1.466337068793427,58900,0.9707875035213852,1.0470822066278753,94.25
n_Xyl_GA_f_C6.wav,0.31831791714424895,-521.2949668806683,0.311750060983442,1,9,6,-74.5,-1.0986122886681098,-57100,-0.7615127721685343,-0.7919502752395653,-74.5
n_Cb-ord-C5-pp.wav,0.5532694238566261,126.89025136427924,0.5581780499786925,4,2,10,19.25,0.25131442828090617,15100,0.21388941199790937,0.2337710245529154,19.25
n_Bn-ord-C5-mf.wav,0.3737861822107217,-294.3347597288233,0.36654461187712356,1,7,8,-55.75,-0.7884573603642702,-30000,-0.516007946134987,-0.5470693380035772,-55.75
n_Hn-stacc-C2-mf.wav,0.5777793932591062,202.41603766471124,0.5880796161568785,5,2,9,28.625,0.3794896217049037,20800,0.313664181023817,0.35603225278354533,28.625
n_Vn-pont-C5-mf.wav,0.634061791197662,267.13288635464556,0.6424993647920326,6,0,10,56.75,0.7884573603642703,33600,0.5496819214056159,0.5862286891803663,56.75
n_MA_ES_A-So_p_C7.wav,0.4362023472043426,-113.97695276310641,0.43366358739727257,1,4,11,-27.625,-0.3794896217049037,-12900,-0.2565891807043235,-0.26691918091735906,-27.625
n_Va-pizz_lv-C6-mf.wav,0.4454988168312659,-98.41718111916762,0.4457719423314396,1,4,11,-27.625,-0.3794896217049037,-10600,-0.2188743494607435,-0.21776877730434865,-27.625
n_AFL-L_oV_pA_sus_p_C6.wav,0.3112406824030724,-491.452435915288,0.30429095395060474,0,8,8,-74.5,-1.0986122886681098,-53100,-0.7943253773705803,-0.8269472065912424,-74.5
n_Vn-pizz_bartok-C4-ff.wav,0.4955705336627591,-18.970806733647215,0.4997554505938004,3,3,10,0.5,0.0,-400,-0.017718328874211955,-0.0009781977027990961,0.5
n_ClBb-mul-C#4+_A#5_D#6_E5-mf.wav,0.6870226358141898,425.9092024843375,0.6954481229918703,10,1,5,84.875,1.2729656758128876,47800,0.7862363714331004,0.8257149785841291,84.875
n_BTb-flatt-C3-mf.wav,0.6369016334778008,353.86238020602235,0.6459381206918376,6,0,10,56.75,0.7884573603642703,31600,0.5619414423953787,0.6012320126283471,56.75
n_BTb-play+sing_aug4th-C4-mf.wav,0.7818388077370293,685.1587433176106,0.8035755589898252,13,0,3,122.375,2.268683541318364,69000,1.2764143874769298,1.4087933848406138,122.375
n_TpC-flatt-C4-pp.wav,0.7993744394728711,746.4530608553187,0.8224889637671193,13,0,3,122.375,2.268683541318364,83800,1.3823891833410629,1.5333022816946724,122.375
n_ASax-ord-C5-pp.wav,0.17806454666597638,-820.1680550348653,0.15082852846088535,0,14,2,-130.75,-2.70805020110221,-82400,-1.5295157617687818,-1.7281175162947366,-130.75
n_Hn-ord-C5-ff.wav,0.252146422640426,-559.6641842515501,0.24122558375402967,0,11,5,-102.625,-1.6863989535702288,-69100,-1.08719724562377,-1.1459719935621953,-102.625
n_Gsp_HH_f_C8.wav,0.33909968866851614,-494.0473203403961,0.32807450290859247,1,7,8,-55.75,-0.7884573603642702,-47300,-0.6673088825282523,-0.7169067413483252,-55.75
n_Cb-ord-C3-ff.wav,0.5691643020048702,131.9670894946788,0.5782583844648698,5,2,9,28.625,0.3794896217049037,19000,0.2784423418886401,0.3156279596785638,28.625
n_MA_ES_A-So_p_C6.wav,0.2330389585849571,-604.630000761297,0.22406065923973928,0,12,4,-112.0,-1.9459101490553135,-71600,-1.1912303627998266,-1.2421575326317809,-112.0
n_Fl-aeolian+ord-C7-pp.wav,0.6344439441866079,321.56293950312,0.6455354398657862,7,1,8,56.75,0.7884573603642703,36700,0.5513293019073152,0.5994717421854425,56.75
n_Acc-ord-C3-pp.wav,0.5326318998929807,19.334574010015487,0.5338537069930716,4,2,10,19.25,0.25131442828090617,5700,0.13071339612912194,0.13562232613522227,19.25
n_Cb-pizz_lv-C4-ff.wav,0.4394932070136926,-125.71907780131609,0.4380705207133175,1,4,11,-27.625,-0.3794896217049037,-12400,-0.24321910111376197,-0.24899645671278126,-27.625
n_Cb-ord-C5-ff.wav,0.5821295823657933,255.72728721303739,0.5918933670944135,4,1,11,28.625,0.3794896217049037,20100,0.33152169425835065,0.3717980000909517,28.625
n_Bn-mul-C4_D#4_D4_G#3-mf.wav,0.8452748047876137,987.6980216506705,0.8811429499212035,15,0,1,141.125,3.4339872044851463,85000,1.6980111779555396,2.003298360302499,141.125
n_ASax-ord_C6-mf.wav,0.35940771141462147,-372.56751173611394,0.3520636796766612,0,5,11,-46.375,-0.6466271649250525,-36600,-0.5779357688266545,-0.6099803530088747,-46.375
n_Xyl_HO_p_C6.wav,0.2571633262963987,-537.08636864259,0.24884085726930677,0,11,5,-102.625,-1.6863989535702288,-67400,-1.0607648065801787,-1.1048039723755605,-102.625
n_Xyl_HO_f_C7.wav,0.4737083092199493,-113.9002811871341,0.4689590860607912,5,5,6,0.5,0.0,-9900,-0.10526385336583943,-0.12432354090986143,0.5
n_Vc-harm_artificial-C5-mf.wav,0.5874178986293401,168.34646171268514,0.5945902680979036,6,2,8,38.0,0.5108256237659907,22600,0.35330126964288755,0.3829743038806088,38.0
n_Va-pizz_lv-C3-mf.wav,0.30908694898419486,-377.4395124179645,0.29915965225047175,0,9,7,-83.875,-1.2729656758128873,-45400,-0.8043913595791791,-0.8513027269054549,-83.875
n_Gtr-pont-C3-mf-5c.wav,0.3955567552932255,-269.82130222805375,0.3924726422944275,0,5,11,-46.375,-0.6466271649250525,-21700,-0.424013498101755,-0.4369303738284081,-46.375
n_Hp-ord-C4-pp.wav,0.14873303322862236,-1047.9799958966394,0.1084423326604437,0,15,1,-140.125,-3.4339872044851463,-89200,-1.7445728132698748,-2.1067515854845706,-140.125
n_MA_ES_A-So_p_C4.wav,0.2216807910449935,-719.7735526651429,0.20280101469835232,0,12,4,-112.0,-1.9459101490553135,-76100,-1.2558982653596018,-1.368879040361929,-112.0
n_TpC+H-ord-C5-mf.wav,0.6450322358330718,306.9305588041595,0.6537267235859783,6,0,10,56.75,0.7884573603642703,37400,0.5972733133938875,0.6354611307453643,56.75
n_AFL-L_oV_pA_sus_mf_C4.wav,0.35324659890995325,-330.4638930099237,0.35070843341135605,1,8,7,-65.125,-0.9382696385929302,-40300,-0.6047986862712509,-0.6159266667402178,-65.125
n_TpC-brassy-C6-ff.wav,0.7095705188552434,462.74676499030187,0.7186455893977374,10,0,6,94.25,1.466337068793427,55900,0.8932990870954907,0.937753192310512,94.25
n_Vn-nonvib-C5-ff.wav,0.5261679521711203,105.55262191364652,0.5306032965618219,2,1,13,9.875,0.125163142954006,6500,0.10476753304702202,0.12256639411333912,9.875
n_ASax-ord_C7-ff.wav,0.3498257390398326,-354.1318224249495,0.34196954745690594,1,8,7,-65.125,-0.9382696385929302,-37500,-0.619805278705615,-0.6545295201406214,-65.125
n_Vc-ord-C4-pp.wav,0.47859803169387516,-10.596656656452662,0.4846347014130643,2,3,11,-8.875,-0.12516314295400605,-6000,-0.08566021369991492,-0.06148055267900739,-8.875
n_Vib_ES_Ha_sp-0_p1_C5.wav,0.36673754425555155,-288.1925733590176,0.3685422170398464,1,8,7,-65.125,-0.9382696385929302,-32000,-0.5462385042883902,-0.5384758179269474,-65.125
n_Xyl_GA_p_C7.wav,0.3233098068444356,-424.8450376317248,0.3144122820651387,0,7,9,-65.125,-0.9382696385929302,-43900,-0.7386025331283024,-0.7795713279076797,-65.125
n_ASax-ord_C6-pp.wav,0.2601882994911631,-581.0644896660991,0.25241980462824937,0,11,5,-102.625,-1.6863989535702288,-59100,-1.0449900973456874,-1.0857479914530517,-102.625
n_Hn-stacc-C4-mf.wav,0.39167370854192696,-225.26834528769598,0.38717468736436017,1,6,9,-46.375,-0.6466271649250525,-24000,-0.44028228459161556,-0.45920394437057,-46.375
n_Tbn-ord-C3-pp.wav,0.35511569216986655,-236.16523262594956,0.353819409395634,0,7,9,-65.125,-0.9382696385929302,-32400,-0.596627303182314,-0.6022923767179572,-65.125
n_ASax-mul-E4_G4_F#5+-mf.wav,0.7228277425674087,532.2580455276366,0.735746434869133,10,0,6,94.25,1.466337068793427,52200,0.9585317591662178,1.0239764253612433,94.25
n_Hp-harm_fingering-C6-p.wav,0.48272367656926735,-93.55987771490433,0.48181184707849,4,4,8,0.5,0.0,-9900,-0.06913281470696069,-0.07278472680332715,0.5
n_Va-pizz_lv-C5-ff.wav,0.25612889735213884,-597.6409325899891,0.24327441881776599,0,11,5,-102.625,-1.6863989535702288,-62500,-1.0661869476494055,-1.1348105776572655,-102.625
n_Gsp_HH_p_C8.wav,0.26354353112111045,-571.0355641017908,0.2520995200013846,0,11,5,-102.625,-1.6863989535702288,-60100,-1.0276315709315271,-1.0874459908013892,-102.625
n_BTb-play+sing_min2nd-C4-mf.wav,0.5476379589593621,172.34696511163415,0.5505127117007275,5,3,8,19.25,0.25131442828090617,14900,0.1911315748075556,0.2027424732211551,19.25
n_PFL-L_LV_nA_sus_p_C7.wav,0.374763627350324,-270.01148622642967,0.36834751454706377,0,5,11,-46.375,-0.6466271649250525,-28400,-0.5118342743127269,-0.5393125525507656,-46.375
n_KFA-L_nA_sus_p_C2.wav,0.524288806752671,48.851818923503046,0.5309591664924809,4,3,9,9.875,0.125163142954006,6600,0.09723175719748751,0.12399528931982126,9.875
n_Cb-harm_artificial-C6-mf.wav,0.5974900371357642,282.8730357110421,0.604930475661659,6,2,8,38.0,0.5108256237659907,28400,0.39501776040687214,0.4260517747695935,38.0
n_Hn-brassy-C3-ff.wav,0.7537600483910971,642.9437694974881,0.766176790034625,11,0,5,103.625,1.6863989535702288,74800,1.118767605580838,1.1868476226555864,103.625
n_PFL-L_LV_nA_sus_p_C6.wav,0.30687780087524846,-407.4099382802979,0.301143966662091,0,9,7,-83.875,-1.2729656758128873,-48700,-0.8147566915628073,-0.841856315170046,-83.875
